005  02984 |Loss: 0.620 | Accuracy: 97.470% 
005  02985 |Loss: 0.620 | Accuracy: 97.467% 
005  02986 |Loss: 0.621 | Accuracy: 97.426% 
005  02987 |Loss: 0.622 | Accuracy: 97.350% 
005  02988 |Loss: 0.622 | Accuracy: 97.347% 
005  02989 |Loss: 0.622 | Accuracy: 97.363% 
005  02990 |Loss: 0.622 | Accuracy: 97.342% 
005  02991 |Loss: 0.622 | Accuracy: 97.339% 
005  02992 |Loss: 0.622 | Accuracy: 97.337% 
005  02993 |Loss: 0.622 | Accuracy: 97.334% 
005  02994 |Loss: 0.623 | Accuracy: 97.314% 
005  02995 |Loss: 0.623 | Accuracy: 97.311% 
005  02996 |Loss: 0.623 | Accuracy: 97.326% 
005  02997 |Loss: 0.623 | Accuracy: 97.307% 
005  02998 |Loss: 0.623 | Accuracy: 97.304% 
005  02999 |Loss: 0.623 | Accuracy: 97.319% 
005  03000 |Loss: 0.623 | Accuracy: 97.317% 
005  03001 |Loss: 0.622 | Accuracy: 97.331% 
005  03002 |Loss: 0.622 | Accuracy: 97.345% 
005  03003 |Loss: 0.623 | Accuracy: 97.326% 
005  03004 |Loss: 0.624 | Accuracy: 97.257% 
005  03005 |Loss: 0.624 | Accuracy: 97.239% 
005  03006 |Loss: 0.624 | Accuracy: 97.253% 
005  03007 |Loss: 0.624 | Accuracy: 97.268% 
005  03008 |Loss: 0.624 | Accuracy: 97.282% 
005  03009 |Loss: 0.623 | Accuracy: 97.280% 
005  03010 |Loss: 0.623 | Accuracy: 97.294% 
005  03011 |Loss: 0.623 | Accuracy: 97.308% 
005  03012 |Loss: 0.623 | Accuracy: 97.305% 
005  03013 |Loss: 0.623 | Accuracy: 97.319% 
005  03014 |Loss: 0.623 | Accuracy: 97.333% 
005  03015 |Loss: 0.624 | Accuracy: 97.268% 
005  03016 |Loss: 0.624 | Accuracy: 97.281% 
005  03017 |Loss: 0.623 | Accuracy: 97.295% 
005  03018 |Loss: 0.623 | Accuracy: 97.293% 
005  03019 |Loss: 0.623 | Accuracy: 97.306% 
005  03020 |Loss: 0.623 | Accuracy: 97.289% 
005  03021 |Loss: 0.623 | Accuracy: 97.302% 
005  03022 |Loss: 0.623 | Accuracy: 97.315% 
005  03023 |Loss: 0.623 | Accuracy: 97.328% 
005  03024 |Loss: 0.622 | Accuracy: 97.341% 
005  03025 |Loss: 0.622 | Accuracy: 97.353% 
005  03026 |Loss: 0.622 | Accuracy: 97.351% 
005  03027 |Loss: 0.623 | Accuracy: 97.349% 
005  03028 |Loss: 0.623 | Accuracy: 97.332% 
005  03029 |Loss: 0.623 | Accuracy: 97.344% 
005  03030 |Loss: 0.622 | Accuracy: 97.357% 
005  03031 |Loss: 0.622 | Accuracy: 97.369% 
005  03032 |Loss: 0.622 | Accuracy: 97.381% 
005  03033 |Loss: 0.622 | Accuracy: 97.393% 
005  03034 |Loss: 0.622 | Accuracy: 97.405% 
005  03035 |Loss: 0.621 | Accuracy: 97.417% 
005  03036 |Loss: 0.621 | Accuracy: 97.415% 
005  03037 |Loss: 0.621 | Accuracy: 97.398% 
005  03038 |Loss: 0.622 | Accuracy: 97.382% 
005  03039 |Loss: 0.622 | Accuracy: 97.379% 
005  03040 |Loss: 0.622 | Accuracy: 97.363% 
005  03041 |Loss: 0.622 | Accuracy: 97.375% 
005  03042 |Loss: 0.622 | Accuracy: 97.359% 
005  03043 |Loss: 0.622 | Accuracy: 97.357% 
005  03044 |Loss: 0.622 | Accuracy: 97.368% 
005  03045 |Loss: 0.622 | Accuracy: 97.366% 
005  03046 |Loss: 0.622 | Accuracy: 97.378% 
005  03047 |Loss: 0.622 | Accuracy: 97.362% 
005  03048 |Loss: 0.622 | Accuracy: 97.373% 
005  03049 |Loss: 0.622 | Accuracy: 97.371% 
005  03050 |Loss: 0.622 | Accuracy: 97.369% 
005  03051 |Loss: 0.622 | Accuracy: 97.367% 
005  03052 |Loss: 0.622 | Accuracy: 97.365% 
005  03053 |Loss: 0.623 | Accuracy: 97.323% 
005  03054 |Loss: 0.623 | Accuracy: 97.295% 
005  03055 |Loss: 0.624 | Accuracy: 97.280% 
005  03056 |Loss: 0.624 | Accuracy: 97.292% 
005  03057 |Loss: 0.623 | Accuracy: 97.290% 
005  03058 |Loss: 0.623 | Accuracy: 97.288% 
005  03059 |Loss: 0.623 | Accuracy: 97.299% 
005  03060 |Loss: 0.623 | Accuracy: 97.298% 
005  03061 |Loss: 0.623 | Accuracy: 97.309% 
005  03062 |Loss: 0.623 | Accuracy: 97.294% 
005  03063 |Loss: 0.623 | Accuracy: 97.293% 
005  03064 |Loss: 0.623 | Accuracy: 97.303% 
005  03065 |Loss: 0.623 | Accuracy: 97.289% 
005  03066 |Loss: 0.623 | Accuracy: 97.287% 
005  03067 |Loss: 0.623 | Accuracy: 97.298% 
005  03068 |Loss: 0.623 | Accuracy: 97.284% 
005  03069 |Loss: 0.623 | Accuracy: 97.270% 
005  03070 |Loss: 0.623 | Accuracy: 97.281% 
005  03071 |Loss: 0.623 | Accuracy: 97.292% 
005  03072 |Loss: 0.623 | Accuracy: 97.302% 
005  03073 |Loss: 0.623 | Accuracy: 97.276% 
005  03074 |Loss: 0.624 | Accuracy: 97.263% 
005  03075 |Loss: 0.624 | Accuracy: 97.273% 
005  03076 |Loss: 0.624 | Accuracy: 97.260% 
005  03077 |Loss: 0.624 | Accuracy: 97.258% 
005  03078 |Loss: 0.624 | Accuracy: 97.269% 
005  03079 |Loss: 0.624 | Accuracy: 97.267% 
005  03080 |Loss: 0.623 | Accuracy: 97.277% 
005  03081 |Loss: 0.623 | Accuracy: 97.276% 
005  03082 |Loss: 0.623 | Accuracy: 97.286% 
005  03083 |Loss: 0.623 | Accuracy: 97.285% 
005  03084 |Loss: 0.623 | Accuracy: 97.295% 
005  03085 |Loss: 0.623 | Accuracy: 97.305% 
005  03086 |Loss: 0.623 | Accuracy: 97.315% 
005  03087 |Loss: 0.623 | Accuracy: 97.313% 
005  03088 |Loss: 0.622 | Accuracy: 97.323% 
005  03089 |Loss: 0.623 | Accuracy: 97.310% 
005  03090 |Loss: 0.623 | Accuracy: 97.308% 
005  03091 |Loss: 0.623 | Accuracy: 97.307% 
005  03092 |Loss: 0.623 | Accuracy: 97.294% 
005  03093 |Loss: 0.623 | Accuracy: 97.304% 
005  03094 |Loss: 0.623 | Accuracy: 97.280% 
005  03095 |Loss: 0.623 | Accuracy: 97.289% 
005  03096 |Loss: 0.624 | Accuracy: 97.277% 
005  03097 |Loss: 0.624 | Accuracy: 97.275% 
005  03098 |Loss: 0.624 | Accuracy: 97.274% 
005  03099 |Loss: 0.624 | Accuracy: 97.284% 
005  03100 |Loss: 0.624 | Accuracy: 97.282% 
005  03101 |Loss: 0.624 | Accuracy: 97.292% 
005  03102 |Loss: 0.624 | Accuracy: 97.257% 
005  03103 |Loss: 0.624 | Accuracy: 97.256% 
005  03104 |Loss: 0.624 | Accuracy: 97.255% 
005  03105 |Loss: 0.625 | Accuracy: 97.243% 
005  03106 |Loss: 0.625 | Accuracy: 97.231% 
005  03107 |Loss: 0.625 | Accuracy: 97.197% 
005  03108 |Loss: 0.626 | Accuracy: 97.185% 
005  03109 |Loss: 0.625 | Accuracy: 97.195% 
005  03110 |Loss: 0.625 | Accuracy: 97.205% 
005  03111 |Loss: 0.625 | Accuracy: 97.193% 
005  03112 |Loss: 0.625 | Accuracy: 97.202% 
005  03113 |Loss: 0.625 | Accuracy: 97.201% 
005  03114 |Loss: 0.625 | Accuracy: 97.211% 
005  03115 |Loss: 0.625 | Accuracy: 97.220% 
005  03116 |Loss: 0.625 | Accuracy: 97.229% 
005  03117 |Loss: 0.625 | Accuracy: 97.228% 
005  03118 |Loss: 0.625 | Accuracy: 97.227% 
005  03119 |Loss: 0.625 | Accuracy: 97.226% 
005  03120 |Loss: 0.624 | Accuracy: 97.235% 
005  03121 |Loss: 0.624 | Accuracy: 97.234% 
005  03122 |Loss: 0.624 | Accuracy: 97.232% 
005  03123 |Loss: 0.624 | Accuracy: 97.231% 
005  03124 |Loss: 0.624 | Accuracy: 97.240% 
005  03125 |Loss: 0.624 | Accuracy: 97.239% 
005  03126 |Loss: 0.625 | Accuracy: 97.228% 
005  03127 |Loss: 0.625 | Accuracy: 97.217% 
005  03128 |Loss: 0.625 | Accuracy: 97.206% 
005  03129 |Loss: 0.625 | Accuracy: 97.204% 
005  03130 |Loss: 0.625 | Accuracy: 97.213% 
005  03131 |Loss: 0.625 | Accuracy: 97.212% 
005  03132 |Loss: 0.625 | Accuracy: 97.221% 
005  03133 |Loss: 0.625 | Accuracy: 97.230% 
005  03134 |Loss: 0.625 | Accuracy: 97.239% 
005  03135 |Loss: 0.625 | Accuracy: 97.237% 
005  03136 |Loss: 0.625 | Accuracy: 97.246% 
005  03137 |Loss: 0.625 | Accuracy: 97.255% 
005  03138 |Loss: 0.625 | Accuracy: 97.253% 
005  03139 |Loss: 0.625 | Accuracy: 97.262% 
005  03140 |Loss: 0.625 | Accuracy: 97.270% 
005  03141 |Loss: 0.625 | Accuracy: 97.269% 
005  03142 |Loss: 0.625 | Accuracy: 97.268% 
005  03143 |Loss: 0.625 | Accuracy: 97.267% 
005  03144 |Loss: 0.625 | Accuracy: 97.266% 
005  03145 |Loss: 0.625 | Accuracy: 97.264% 
005  03146 |Loss: 0.625 | Accuracy: 97.263% 
005  03147 |Loss: 0.625 | Accuracy: 97.262% 
005  03148 |Loss: 0.625 | Accuracy: 97.270% 
005  03149 |Loss: 0.625 | Accuracy: 97.269% 
005  03150 |Loss: 0.625 | Accuracy: 97.268% 
005  03151 |Loss: 0.625 | Accuracy: 97.257% 
005  03152 |Loss: 0.625 | Accuracy: 97.256% 
005  03153 |Loss: 0.625 | Accuracy: 97.255% 
005  03154 |Loss: 0.625 | Accuracy: 97.263% 
005  03155 |Loss: 0.625 | Accuracy: 97.262% 
005  03156 |Loss: 0.625 | Accuracy: 97.270% 
005  03157 |Loss: 0.625 | Accuracy: 97.278% 
005  03158 |Loss: 0.625 | Accuracy: 97.277% 
005  03159 |Loss: 0.625 | Accuracy: 97.276% 
005  03160 |Loss: 0.625 | Accuracy: 97.284% 
005  03161 |Loss: 0.625 | Accuracy: 97.274% 
005  03162 |Loss: 0.625 | Accuracy: 97.281% 
005  03163 |Loss: 0.625 | Accuracy: 97.289% 
005  03164 |Loss: 0.625 | Accuracy: 97.297% 
005  03165 |Loss: 0.625 | Accuracy: 97.305% 
005  03166 |Loss: 0.625 | Accuracy: 97.304% 
005  03167 |Loss: 0.625 | Accuracy: 97.311% 
005  03168 |Loss: 0.625 | Accuracy: 97.319% 
005  03169 |Loss: 0.625 | Accuracy: 97.309% 
005  03170 |Loss: 0.625 | Accuracy: 97.316% 
005  03171 |Loss: 0.625 | Accuracy: 97.324% 
005  03172 |Loss: 0.625 | Accuracy: 97.331% 
005  03173 |Loss: 0.624 | Accuracy: 97.330% 
005  03174 |Loss: 0.624 | Accuracy: 97.338% 
005  03175 |Loss: 0.624 | Accuracy: 97.345% 
005  03176 |Loss: 0.625 | Accuracy: 97.318% 
005  03177 |Loss: 0.625 | Accuracy: 97.316% 
005  03178 |Loss: 0.625 | Accuracy: 97.324% 
005  03179 |Loss: 0.624 | Accuracy: 97.331% 
005  03180 |Loss: 0.624 | Accuracy: 97.339% 
005  03181 |Loss: 0.624 | Accuracy: 97.329% 
005  03182 |Loss: 0.624 | Accuracy: 97.336% 
005  03183 |Loss: 0.624 | Accuracy: 97.343% 
005  03184 |Loss: 0.624 | Accuracy: 97.342% 
005  03185 |Loss: 0.624 | Accuracy: 97.349% 
005  03186 |Loss: 0.624 | Accuracy: 97.348% 
005  03187 |Loss: 0.624 | Accuracy: 97.347% 
005  03188 |Loss: 0.624 | Accuracy: 97.345% 
005  03189 |Loss: 0.624 | Accuracy: 97.353% 
005  03190 |Loss: 0.624 | Accuracy: 97.360% 
005  03191 |Loss: 0.624 | Accuracy: 97.358% 
005  03192 |Loss: 0.624 | Accuracy: 97.357% 
005  03193 |Loss: 0.625 | Accuracy: 97.339% 
005  03194 |Loss: 0.625 | Accuracy: 97.346% 
005  03195 |Loss: 0.624 | Accuracy: 97.353% 
005  03196 |Loss: 0.624 | Accuracy: 97.352% 
005  03197 |Loss: 0.624 | Accuracy: 97.359% 
005  03198 |Loss: 0.624 | Accuracy: 97.349% 
005  03199 |Loss: 0.625 | Accuracy: 97.340% 
005  03200 |Loss: 0.625 | Accuracy: 97.339% 
005  03201 |Loss: 0.625 | Accuracy: 97.346% 
005  03202 |Loss: 0.625 | Accuracy: 97.328% 
005  03203 |Loss: 0.625 | Accuracy: 97.311% 
005  03204 |Loss: 0.625 | Accuracy: 97.310% 
005  03205 |Loss: 0.625 | Accuracy: 97.301% 
005  03206 |Loss: 0.625 | Accuracy: 97.308% 
005  03207 |Loss: 0.625 | Accuracy: 97.291% 
005  03208 |Loss: 0.625 | Accuracy: 97.290% 
005  03209 |Loss: 0.625 | Accuracy: 97.288% 
005  03210 |Loss: 0.625 | Accuracy: 97.287% 
005  03211 |Loss: 0.625 | Accuracy: 97.286% 
005  03212 |Loss: 0.625 | Accuracy: 97.285% 
005  03213 |Loss: 0.625 | Accuracy: 97.292% 
005  03214 |Loss: 0.625 | Accuracy: 97.291% 
005  03215 |Loss: 0.625 | Accuracy: 97.298% 
005  03216 |Loss: 0.625 | Accuracy: 97.305% 
005  03217 |Loss: 0.625 | Accuracy: 97.296% 
005  03218 |Loss: 0.625 | Accuracy: 97.287% 
005  03219 |Loss: 0.625 | Accuracy: 97.278% 
005  03220 |Loss: 0.625 | Accuracy: 97.277% 
005  03221 |Loss: 0.625 | Accuracy: 97.276% 
005  03222 |Loss: 0.625 | Accuracy: 97.275% 
005  03223 |Loss: 0.625 | Accuracy: 97.267% 
005  03224 |Loss: 0.625 | Accuracy: 97.258% 
005  03225 |Loss: 0.625 | Accuracy: 97.257% 
005  03226 |Loss: 0.625 | Accuracy: 97.256% 
005  03227 |Loss: 0.625 | Accuracy: 97.263% 
005  03228 |Loss: 0.625 | Accuracy: 97.262% 
005  03229 |Loss: 0.625 | Accuracy: 97.268% 
005  03230 |Loss: 0.626 | Accuracy: 97.252% 
005  03231 |Loss: 0.626 | Accuracy: 97.252% 
005  03232 |Loss: 0.626 | Accuracy: 97.243% 
005  03233 |Loss: 0.626 | Accuracy: 97.242% 
005  03234 |Loss: 0.626 | Accuracy: 97.249% 
005  03235 |Loss: 0.626 | Accuracy: 97.248% 
005  03236 |Loss: 0.626 | Accuracy: 97.254% 
005  03237 |Loss: 0.626 | Accuracy: 97.254% 
005  03238 |Loss: 0.626 | Accuracy: 97.253% 
005  03239 |Loss: 0.626 | Accuracy: 97.259% 
005  03240 |Loss: 0.626 | Accuracy: 97.258% 
005  03241 |Loss: 0.626 | Accuracy: 97.265% 
005  03242 |Loss: 0.626 | Accuracy: 97.264% 
005  03243 |Loss: 0.626 | Accuracy: 97.263% 
005  03244 |Loss: 0.626 | Accuracy: 97.255% 
005  03245 |Loss: 0.626 | Accuracy: 97.239% 
005  03246 |Loss: 0.626 | Accuracy: 97.238% 
005  03247 |Loss: 0.626 | Accuracy: 97.238% 
005  03248 |Loss: 0.626 | Accuracy: 97.237% 
005  03249 |Loss: 0.626 | Accuracy: 97.229% 
005  03250 |Loss: 0.626 | Accuracy: 97.235% 
005  03251 |Loss: 0.627 | Accuracy: 97.205% 
005  03252 |Loss: 0.626 | Accuracy: 97.212% 
005  03253 |Loss: 0.626 | Accuracy: 97.218% 
005  03254 |Loss: 0.626 | Accuracy: 97.217% 
005  03255 |Loss: 0.626 | Accuracy: 97.217% 
005  03256 |Loss: 0.626 | Accuracy: 97.223% 
005  03257 |Loss: 0.626 | Accuracy: 97.229% 
005  03258 |Loss: 0.626 | Accuracy: 97.236% 
005  03259 |Loss: 0.626 | Accuracy: 97.228% 
005  03260 |Loss: 0.626 | Accuracy: 97.234% 
005  03261 |Loss: 0.626 | Accuracy: 97.233% 
005  03262 |Loss: 0.626 | Accuracy: 97.218% 
005  03263 |Loss: 0.626 | Accuracy: 97.211% 
005  03264 |Loss: 0.626 | Accuracy: 97.217% 
005  03265 |Loss: 0.626 | Accuracy: 97.223% 
005  03266 |Loss: 0.626 | Accuracy: 97.222% 
005  03267 |Loss: 0.626 | Accuracy: 97.221% 
005  03268 |Loss: 0.626 | Accuracy: 97.214% 
005  03269 |Loss: 0.626 | Accuracy: 97.220% 
005  03270 |Loss: 0.626 | Accuracy: 97.219% 
005  03271 |Loss: 0.626 | Accuracy: 97.205% 
005  03272 |Loss: 0.626 | Accuracy: 97.190% 
005  03273 |Loss: 0.626 | Accuracy: 97.190% 
005  03274 |Loss: 0.626 | Accuracy: 97.189% 
005  03275 |Loss: 0.626 | Accuracy: 97.181% 
005  03276 |Loss: 0.626 | Accuracy: 97.188% 
005  03277 |Loss: 0.626 | Accuracy: 97.194% 
005  03278 |Loss: 0.626 | Accuracy: 97.193% 
005  03279 |Loss: 0.626 | Accuracy: 97.199% 
005  03280 |Loss: 0.626 | Accuracy: 97.205% 
005  03281 |Loss: 0.626 | Accuracy: 97.211% 
005  03282 |Loss: 0.626 | Accuracy: 97.210% 
005  03283 |Loss: 0.626 | Accuracy: 97.203% 
005  03284 |Loss: 0.626 | Accuracy: 97.202% 
005  03285 |Loss: 0.626 | Accuracy: 97.182% 
005  03286 |Loss: 0.626 | Accuracy: 97.181% 
005  03287 |Loss: 0.626 | Accuracy: 97.180% 
005  03288 |Loss: 0.626 | Accuracy: 97.180% 
005  03289 |Loss: 0.627 | Accuracy: 97.179% 
005  03290 |Loss: 0.627 | Accuracy: 97.178% 
005  03291 |Loss: 0.627 | Accuracy: 97.184% 
005  03292 |Loss: 0.627 | Accuracy: 97.164% 
005  03293 |Loss: 0.627 | Accuracy: 97.170% 
005  03294 |Loss: 0.627 | Accuracy: 97.150% 
005  03295 |Loss: 0.627 | Accuracy: 97.156% 
005  03296 |Loss: 0.627 | Accuracy: 97.161% 
005  03297 |Loss: 0.627 | Accuracy: 97.154% 
005  03298 |Loss: 0.628 | Accuracy: 97.141% 
005  03299 |Loss: 0.628 | Accuracy: 97.127% 
005  03300 |Loss: 0.628 | Accuracy: 97.127% 
005  03301 |Loss: 0.628 | Accuracy: 97.133% 
005  03302 |Loss: 0.628 | Accuracy: 97.132% 
005  03303 |Loss: 0.628 | Accuracy: 97.132% 
005  03304 |Loss: 0.628 | Accuracy: 97.131% 
005  03305 |Loss: 0.628 | Accuracy: 97.131% 
005  03306 |Loss: 0.628 | Accuracy: 97.136% 
005  03307 |Loss: 0.628 | Accuracy: 97.136% 
005  03308 |Loss: 0.628 | Accuracy: 97.142% 
005  03309 |Loss: 0.628 | Accuracy: 97.148% 
005  03310 |Loss: 0.628 | Accuracy: 97.153% 
005  03311 |Loss: 0.628 | Accuracy: 97.146% 
005  03312 |Loss: 0.628 | Accuracy: 97.146% 
005  03313 |Loss: 0.629 | Accuracy: 97.127% 
005  03314 |Loss: 0.629 | Accuracy: 97.126% 
005  03315 |Loss: 0.629 | Accuracy: 97.126% 
005  03316 |Loss: 0.629 | Accuracy: 97.112% 
005  03317 |Loss: 0.629 | Accuracy: 97.112% 
005  03318 |Loss: 0.629 | Accuracy: 97.112% 
005  03319 |Loss: 0.629 | Accuracy: 97.099% 
005  03320 |Loss: 0.629 | Accuracy: 97.092% 
005  03321 |Loss: 0.629 | Accuracy: 97.098% 
005  03322 |Loss: 0.629 | Accuracy: 97.104% 
005  03323 |Loss: 0.629 | Accuracy: 97.109% 
005  03324 |Loss: 0.629 | Accuracy: 97.109% 
005  03325 |Loss: 0.629 | Accuracy: 97.114% 
005  03326 |Loss: 0.629 | Accuracy: 97.114% 
005  03327 |Loss: 0.629 | Accuracy: 97.107% 
005  03328 |Loss: 0.629 | Accuracy: 97.113% 
005  03329 |Loss: 0.629 | Accuracy: 97.106% 
005  03330 |Loss: 0.629 | Accuracy: 97.112% 
005  03331 |Loss: 0.629 | Accuracy: 97.112% 
005  03332 |Loss: 0.629 | Accuracy: 97.105% 
005  03333 |Loss: 0.629 | Accuracy: 97.111% 
005  03334 |Loss: 0.629 | Accuracy: 97.110% 
005  03335 |Loss: 0.629 | Accuracy: 97.116% 
005  03336 |Loss: 0.629 | Accuracy: 97.121% 
005  03337 |Loss: 0.629 | Accuracy: 97.115% 
005  03338 |Loss: 0.629 | Accuracy: 97.120% 
005  03339 |Loss: 0.629 | Accuracy: 97.114% 
005  03340 |Loss: 0.629 | Accuracy: 97.114% 
005  03341 |Loss: 0.629 | Accuracy: 97.107% 
005  03342 |Loss: 0.629 | Accuracy: 97.107% 
005  03343 |Loss: 0.629 | Accuracy: 97.100% 
005  03344 |Loss: 0.629 | Accuracy: 97.106% 
005  03345 |Loss: 0.629 | Accuracy: 97.105% 
005  03346 |Loss: 0.629 | Accuracy: 97.105% 
005  03347 |Loss: 0.629 | Accuracy: 97.110% 
005  03348 |Loss: 0.629 | Accuracy: 97.116% 
005  03349 |Loss: 0.629 | Accuracy: 97.115% 
005  03350 |Loss: 0.629 | Accuracy: 97.121% 
005  03351 |Loss: 0.628 | Accuracy: 97.126% 
005  03352 |Loss: 0.628 | Accuracy: 97.132% 
005  03353 |Loss: 0.629 | Accuracy: 97.119% 
005  03354 |Loss: 0.629 | Accuracy: 97.113% 
005  03355 |Loss: 0.629 | Accuracy: 97.119% 
005  03356 |Loss: 0.629 | Accuracy: 97.118% 
005  03357 |Loss: 0.629 | Accuracy: 97.123% 
005  03358 |Loss: 0.629 | Accuracy: 97.111% 
005  03359 |Loss: 0.629 | Accuracy: 97.117% 
005  03360 |Loss: 0.629 | Accuracy: 97.111% 
005  03361 |Loss: 0.629 | Accuracy: 97.110% 
005  03362 |Loss: 0.629 | Accuracy: 97.104% 
005  03363 |Loss: 0.629 | Accuracy: 97.109% 
005  03364 |Loss: 0.629 | Accuracy: 97.109% 
005  03365 |Loss: 0.630 | Accuracy: 97.103% 
005  03366 |Loss: 0.630 | Accuracy: 97.102% 
005  03367 |Loss: 0.630 | Accuracy: 97.102% 
005  03368 |Loss: 0.629 | Accuracy: 97.107% 
005  03369 |Loss: 0.629 | Accuracy: 97.112% 
005  03370 |Loss: 0.629 | Accuracy: 97.118% 
005  03371 |Loss: 0.630 | Accuracy: 97.111% 
005  03372 |Loss: 0.630 | Accuracy: 97.111% 
005  03373 |Loss: 0.630 | Accuracy: 97.111% 
005  03374 |Loss: 0.630 | Accuracy: 97.110% 
005  03375 |Loss: 0.630 | Accuracy: 97.115% 
005  03376 |Loss: 0.630 | Accuracy: 97.115% 
005  03377 |Loss: 0.630 | Accuracy: 97.109% 
005  03378 |Loss: 0.630 | Accuracy: 97.092% 
005  03379 |Loss: 0.630 | Accuracy: 97.091% 
005  03380 |Loss: 0.630 | Accuracy: 97.097% 
005  03381 |Loss: 0.630 | Accuracy: 97.096% 
005  03382 |Loss: 0.630 | Accuracy: 97.101% 
005  03383 |Loss: 0.630 | Accuracy: 97.101% 
005  03384 |Loss: 0.630 | Accuracy: 97.106% 
005  03385 |Loss: 0.630 | Accuracy: 97.111% 
005  03386 |Loss: 0.630 | Accuracy: 97.116% 
005  03387 |Loss: 0.630 | Accuracy: 97.121% 
005  03388 |Loss: 0.630 | Accuracy: 97.126% 
005  03389 |Loss: 0.629 | Accuracy: 97.131% 
005  03390 |Loss: 0.630 | Accuracy: 97.120% 
005  03391 |Loss: 0.630 | Accuracy: 97.125% 
005  03392 |Loss: 0.630 | Accuracy: 97.114% 
005  03393 |Loss: 0.630 | Accuracy: 97.113% 
005  03394 |Loss: 0.630 | Accuracy: 97.113% 
005  03395 |Loss: 0.630 | Accuracy: 97.118% 
005  03396 |Loss: 0.630 | Accuracy: 97.117% 
005  03397 |Loss: 0.630 | Accuracy: 97.122% 
005  03398 |Loss: 0.630 | Accuracy: 97.117% 
005  03399 |Loss: 0.630 | Accuracy: 97.116% 
005  03400 |Loss: 0.630 | Accuracy: 97.116% 
005  03401 |Loss: 0.630 | Accuracy: 97.115% 
005  03402 |Loss: 0.630 | Accuracy: 97.120% 
005  03403 |Loss: 0.630 | Accuracy: 97.120% 
005  03404 |Loss: 0.630 | Accuracy: 97.119% 
005  03405 |Loss: 0.630 | Accuracy: 97.124% 
005  03406 |Loss: 0.630 | Accuracy: 97.124% 
005  03407 |Loss: 0.630 | Accuracy: 97.129% 
005  03408 |Loss: 0.630 | Accuracy: 97.128% 
005  03409 |Loss: 0.630 | Accuracy: 97.133% 
005  03410 |Loss: 0.629 | Accuracy: 97.138% 
005  03411 |Loss: 0.630 | Accuracy: 97.132% 
005  03412 |Loss: 0.629 | Accuracy: 97.137% 
005  03413 |Loss: 0.630 | Accuracy: 97.126% 
005  03414 |Loss: 0.630 | Accuracy: 97.121% 
005  03415 |Loss: 0.630 | Accuracy: 97.120% 
005  03416 |Loss: 0.630 | Accuracy: 97.109% 
005  03417 |Loss: 0.630 | Accuracy: 97.114% 
005  03418 |Loss: 0.630 | Accuracy: 97.119% 
005  03419 |Loss: 0.630 | Accuracy: 97.119% 
005  03420 |Loss: 0.630 | Accuracy: 97.123% 
005  03421 |Loss: 0.630 | Accuracy: 97.128% 
005  03422 |Loss: 0.630 | Accuracy: 97.123% 
005  03423 |Loss: 0.630 | Accuracy: 97.127% 
005  03424 |Loss: 0.630 | Accuracy: 97.132% 
005  03425 |Loss: 0.630 | Accuracy: 97.137% 
005  03426 |Loss: 0.629 | Accuracy: 97.141% 
005  03427 |Loss: 0.629 | Accuracy: 97.141% 
005  03428 |Loss: 0.629 | Accuracy: 97.141% 
005  03429 |Loss: 0.629 | Accuracy: 97.130% 
005  03430 |Loss: 0.629 | Accuracy: 97.124% 
005  03431 |Loss: 0.629 | Accuracy: 97.124% 
005  03432 |Loss: 0.629 | Accuracy: 97.124% 
005  03433 |Loss: 0.629 | Accuracy: 97.128% 
005  03434 |Loss: 0.629 | Accuracy: 97.133% 
005  03435 |Loss: 0.629 | Accuracy: 97.132% 
005  03436 |Loss: 0.629 | Accuracy: 97.132% 
005  03437 |Loss: 0.629 | Accuracy: 97.137% 
005  03438 |Loss: 0.629 | Accuracy: 97.141% 
005  03439 |Loss: 0.629 | Accuracy: 97.146% 
005  03440 |Loss: 0.629 | Accuracy: 97.135% 
005  03441 |Loss: 0.629 | Accuracy: 97.140% 
005  03442 |Loss: 0.629 | Accuracy: 97.140% 
005  03443 |Loss: 0.629 | Accuracy: 97.144% 
005  03444 |Loss: 0.629 | Accuracy: 97.144% 
005  03445 |Loss: 0.629 | Accuracy: 97.143% 
005  03446 |Loss: 0.629 | Accuracy: 97.133% 
005  03447 |Loss: 0.629 | Accuracy: 97.128% 
005  03448 |Loss: 0.629 | Accuracy: 97.127% 
005  03449 |Loss: 0.629 | Accuracy: 97.132% 
005  03450 |Loss: 0.629 | Accuracy: 97.136% 
005  03451 |Loss: 0.629 | Accuracy: 97.141% 
005  03452 |Loss: 0.629 | Accuracy: 97.145% 
005  03453 |Loss: 0.629 | Accuracy: 97.145% 
005  03454 |Loss: 0.629 | Accuracy: 97.149% 
005  03455 |Loss: 0.629 | Accuracy: 97.144% 
005  03456 |Loss: 0.629 | Accuracy: 97.148% 
005  03457 |Loss: 0.629 | Accuracy: 97.148% 
005  03458 |Loss: 0.629 | Accuracy: 97.148% 
005  03459 |Loss: 0.629 | Accuracy: 97.142% 
005  03460 |Loss: 0.630 | Accuracy: 97.132% 
005  03461 |Loss: 0.629 | Accuracy: 97.137% 
005  03462 |Loss: 0.629 | Accuracy: 97.136% 
005  03463 |Loss: 0.629 | Accuracy: 97.141% 
005  03464 |Loss: 0.629 | Accuracy: 97.140% 
005  03465 |Loss: 0.629 | Accuracy: 97.145% 
